,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),불쾌지수,일 미세먼지 농도(㎍/㎥),체감온도,열지수
522,2019-06-07,18.01031746,15.85434783,21.05948617,24.49487179,2.688118812,89.7625,64.05716574,15.63157895,19.35959362,60.60261695
523,2019-06-08,19.26976285,14.55,24.79071146,0.159960552,1.530434783,77.59479167,65.61526171,21.83333333,21.10383591,63.09059999
524,2019-06-09,18.97751479,15.15739645,24.19822485,2.150393701,1.779881657,76.07083333,65.08564793,22.26923077,20.6975037,62.51123258
525,2019-06-10,17.48379447,14.43083004,21.56027668,3.663188976,1.810474308,76.571875,62.76588794,14.94736842,19.10637492,59.55390182
526,2019-06-11,17.83234127,13.86257426,22.90475248,0.636345776,1.586336634,73.52,63.21007036,15.1,19.57388884,60.24259011
527,2019-06-12,18.80966469,13.30217391,24.94822134,0.006876228,1.474505929,73.23510638,64.70073336,22.16666667,20.64747192,62.17755659
528,2019-06-13,20.21538462,13.81205534,26.89525692,0,1.51913215,70.27234043,66.68928251,23.04,22.09715346,64.95948954
529,2019-06-14,19.35443787,15.86976285,24.09762846,5.451377953,1.390711462,79.04270833,65.81927654,25.34615385,21.25254206,63.25893706
530,2019-06-15,19.38478261,15.12391304,25.16067194,3.926968504,2.379644269,75.87708333,65.71277257,24.2,20.93556373,63.31753179
531,2019-06-16,19.29663366,14.34365079,25.00496032,0.695472441,1.838095238,74.41458333,65.50490229,20.52380952,21.0135399,63.14230951
532,2019-06-17,20.20787402,15.72919132,25.62820513,0.005905512,1.671343874,72.39791667,66.79925486,21.18518519,22.03403338,64.94561757
533,2019-06-18,19.9812749,16.30099602,24.48705179,3.954133858,1.609960159,78.32604167,66.778245,24.62962963,21.81800048,64.49973754
534,2019-06-19,20.9758,17.40320641,25.96352705,0.986444008,1.526452906,77.91473684,68.32839761,27.22222222,22.88960585,66.46870393
535,2019-06-20,22.04122288,17.11501976,27.7416996,0,1.502173913,73.01770833,69.64491412,26.61538462,24.01099469,68.57593962
536,2019-06-21,21.42721893,17.18675889,27.07509881,1.274705882,1.718774704,74.22395833,68.78711005,25.23076923,23.30273456,67.36077875
537,2019-06-22,20.73909627,16.07716535,26.38641732,1.280784314,1.883661417,71.6875,67.56602172,18.44,22.52685681,65.99710373
538,2019-06-23,20.65314961,15.46370809,26.49664694,0.348722986,1.707874016,69.30729167,67.28910572,16.9047619,22.49047818,65.82581065
539,2019-06-24,21.47033399,16.24547244,27.49311024,0.094117647,1.520866142,70.95104167,68.62606293,18.26086957,23.40856287,67.44460829
540,2019-06-25,22.49194499,16.21141732,29.24311024,0.014705882,1.597834646,68.875,70.00576428,23.22222222,24.45587499,69.46642233
541,2019-06-26,20.88622047,17.17159763,24.57495069,35.72062868,1.609270217,85.82315789,68.69108884,24.29166667,22.76787122,66.29505342
542,2019-06-27,23.06205534,19.84237624,28.04673267,8.007889546,1.47960396,86.53645833,72.36306633,19.34782609,25.08317862,70.6035417
543,2019-06-28,22.7199211,19.51422925,27.37529644,1.100196464,1.492094862,81.62916667,71.3907867,23.44,24.72272615,69.9238095
544,2019-06-29,21.25049505,19.13425743,24.28475248,28.42573674,1.621386139,91.76458333,69.69598953,20.08333333,23.14631208,67.01910955
545,2019-06-30,22.7083004,19.25584158,27.27643564,0.062598425,1.737029703,82.371875,71.43274548,22.18518519,24.64849131,69.90114956
546,2019-07-01,22.10710059,18.75948617,26.29071146,1.070333988,1.457623762,80.74583333,70.33215429,26.8,24.09317303,68.71000971
547,2019-07-02,22.29371316,17.61456693,27.99192913,0.005905512,1.56003937,74.30520833,70.13199898,23.75,24.25838178,69.07647551
548,2019-07-03,21.92114625,17.43861386,27.38514851,0.214145383,1.223168317,77.80625,69.81529634,25.48148148,23.97799717,68.3404385
549,2019-07-04,23.10355731,17.29564356,30.01623762,0,1.403564356,71.03125,71.10305077,27.11111111,25.14626613,70.67842817
550,2019-07-05,23.91023622,17.82169625,31.01637081,0.091176471,1.338658777,68.69157895,72.10447115,29.59259259,26.00034912,72.27455276
551,2019-07-06,24.19605523,18.16745562,30.46331361,0.067779961,2.137475345,65.62,72.23382166,28.25,26.15202943,72.83903075
552,2019-07-07,22.61321499,18.85364892,27.53727811,0.520472441,2.584418146,67.52631579,70.07761324,19.69230769,24.37585828,69.70590305
553,2019-07-08,21.67035573,18.1609901,26.40039604,1.234246575,2.125793651,71.42736842,68.96265364,15.4,23.45419578,67.84087521
554,2019-07-09,21.78323471,17.47948718,26.31341223,0.458121331,2.011881188,71.13541667,69.11269436,14.65217391,23.60189825,68.06423838
555,2019-07-10,20.41794872,18.43155819,22.95325444,21.32215686,2.601383399,84.94479167,67.86197741,12.45,21.99427711,65.36746251
556,2019-07-11,21.26027668,19.01282051,24.58303748,8.661493124,2.179051383,86.3375,69.34659708,10.23529412,23.00272327,67.03592645
557,2019-07-12,22.09428008,18.58498024,26.93162055,0.293150685,1.626035503,78.740625,70.15965997,14.92,24.03088964,68.68368265
558,2019-07-13,22.21397638,19.09783465,26.64330709,3.417221135,1.215581854,81.7875,70.58428174,23.69230769,24.28253423,68.92211335
559,2019-07-14,23.02559055,19.21122047,28.12716535,1.984735812,1.355992141,81.07708333,71.8384979,27.39285714,25.07818599,70.52877552
560,2019-07-15,22.4061144,19.65207101,26.66035503,8.486105675,1.291141732,85.24479167,71.16799254,26.96,24.45568078,69.30417156
561,2019-07-16,22.93405941,19.46778656,27.79960474,3.8481409,1.384615385,82.246875,71.78920669,22.52,24.97519275,70.34809366
562,2019-07-17,23.56588235,19.78683694,28.01748527,3.58962818,1.439096267,80.45,72.65317954,26.03571429,25.6185574,71.59825856
563,2019-07-18,23.6497053,20.68526523,27.64381139,15.13405088,1.512745098,85.31157895,73.23088315,27.88888889,25.68894577,71.76651295
564,2019-07-19,24.73772102,21.21532417,28.4762279,28.20567515,2.154901961,86.19479167,75.12109965,20.12,26.72890868,73.92119917
565,2019-07-20,24.42944664,22.63596838,26.77450593,55.43823529,3.864229249,89.509375,74.93598971,11.94444444,26.21263743,73.31237375
566,2019-07-21,24.04260355,22.1199211,26.9964497,16.81411765,2.489920949,90.73645833,74.39644822,17.86363636,25.93666879,72.54700117
567,2019-07-22,25.69485149,22.41111111,30.30535714,2.303131115,1.938170974,82.03854167,76.25020287,27.53571429,27.77534511,75.81436406
568,2019-07-23,26.44201183,22.96574803,31.26870079,0.228599606,1.939173228,80.03229167,77.22393843,20.84,28.56896023,77.29279861
569,2019-07-24,25.56343874,23.70039526,28.46482213,0.904518664,1.896633663,85.4375,76.41117822,18.57142857,27.64049468,75.55576432
570,2019-07-25,25.5780198,23.90039683,28.13009901,14.15187377,1.800596421,91.15263158,77.0652575,19.73076923,27.66722831,75.58732094
571,2019-07-26,25.4298,23.8088,27.9452,26.92055336,1.945875252,90.57604167,76.74873722,18.84210526,27.49287663,75.29357474
572,2019-07-27,26.20139442,23.74800797,29.84661355,11.51577909,1.546706587,89.50105263,77.94049753,21.35,28.35210932,76.82082645
573,2019-07-28,25.832,24.01736527,28.57764471,15.25335968,2.374148297,87.80315789,77.12256705,15.55,27.87967395,76.08862748
574,2019-07-29,26.62712871,23.58115079,30.66210317,0.184282908,2.397415507,80.42947368,77.56845841,15.75,28.73443409,77.6595167
575,2019-07-30,27.10788955,24.00749507,30.75739645,1.452352941,2.872529644,79.61263158,78.23827541,16.08333333,29.23148454,78.61103924
576,2019-07-31,26.94102564,24.19525692,30.43616601,11.81078431,2.458217822,79.75106383,77.98872565,13.66666667,29.06949351,78.28071377
577,2019-08-01,26.99489194,23.39882122,31.69842829,6.159019608,1.635770751,79.23958333,78.01133556,14.04545455,29.17619751,78.38712866
578,2019-08-02,27.51794872,23.18899804,33.1151277,0.080980392,1.168379447,77.06210526,78.56350891,16.875,29.7516964,79.42175765
579,2019-08-03,27.19464286,23.07574553,33.19005964,1.350884086,1.328571429,79.178125,78.32207507,21.625,29.40683253,78.78260658
580,2019-08-04,27.2740519,22.87274549,33.06753507,0.979411765,1.22445328,77.87291667,78.28286366,28.03846154,29.49668125,78.93922303
581,2019-08-05,27.67709163,22.94051896,33.49860279,0.092337917,1.253069307,76.696875,78.76598083,33.33333333,29.9107232,79.73668897
582,2019-08-06,27.08192534,23.10472441,31.94527559,9.288823529,1.822834646,77.02765957,77.87337174,28.875,29.25567488,78.55841518
583,2019-08-07,26.23740157,23.07559055,30.73169291,15.89607073,1.771456693,83.53684211,77.30524461,27.08,28.36704475,76.88931743
584,2019-08-08,26.87120316,23.34871795,32.22642998,2.678039216,1.43964497,81.57157895,78.10101082,27.625,29.06192454,78.14332089
585,2019-08-09,27.36792079,23.38712871,32.62376238,0.38258317,1.363438735,78.51789474,78.51378498,20.91304348,29.58417035,79.12538658
586,2019-08-10,27.81218075,23.70058939,32.65638507,0.055577299,2.371456693,74.57368421,78.69699173,23.19230769,30.01205958,80.00316751
587,2019-08-11,27.50098232,23.87145669,31.39330709,13.39137255,3.687968442,73.61052632,78.09067206,19.07692308,29.63782092,79.38654194
588,2019-08-12,26.69663366,24.38557312,29.88577075,19.84588235,2.44418146,84.45052632,78.16784117,20.5,28.80653402,77.7990264
589,2019-08-13,27.58349901,23.46202783,32.94314115,2.046078431,1.55960396,78.87234043,78.90208324,21.04,29.79808008,79.55239803
590,2019-08-14,27.64475248,23.92653465,32.12514851,1.021764706,2.076482213,77.51473684,78.8221117,19.25,29.84165336,79.67304183
591,2019-08-15,25.23011811,23.48067061,28.0199211,19.28506876,2.337869822,87.28421053,76.05644388,12.45,27.23541144,74.89665744
592,2019-08-16,25.30590551,22.20590551,29.52933071,1.906679764,2.192307692,80.47263158,75.45088198,18.5,27.33259995,75.04351505
593,2019-08-17,25.01798419,20.91561265,29.70731225,2.050392157,2.034851485,76.84315789,74.60835862,28,27.04371287,74.47172498
594,2019-08-18,24.20749507,20.00750988,29.76343874,1.30019685,1.367128713,74.31473684,73.09090253,25.33333333,26.30232814,72.86576816
595,2019-08-19,24.15861386,19.3986166,29.8284585,0.134577603,1.250992063,77.23157895,73.29585959,25.57692308,26.27813008,72.77035429
596,2019-08-20,25.10395257,20.7452381,30.29781746,0.119607843,1.653692615,75.77894737,74.631088,28.35714286,27.18712642,74.64144219
597,2019-08-21,25.10157171,21.77362205,29.53740157,8.792941176,1.310869565,83.48421053,75.44032146,27.25925926,27.24067056,74.64034956
598,2019-08-22,25.09821429,22.0209901,29.66693069,21.38411765,1.727380952,83.68172043,75.45565889,26.03846154,27.17033253,74.63379469
599,2019-08-23,23.77858546,19.84479371,28.64636542,0.007843137,1.491913215,75.27021277,72.51622375,28.32142857,25.82824273,72.01697621
600,2019-08-24,22.13720472,18.33799213,26.9992126,0.06555773,1.21009901,78.28297872,70.1930365,23.89655172,24.20534892,68.76845835
601,2019-08-25,22.41627451,18.33862745,27.90490196,0.505882353,1.136614173,79.46382979,70.72855661,19.45833333,24.51839128,69.32157153
602,2019-08-26,23.50255906,18.5265748,29.11751969,0.903137255,1.396435644,77.46947368,72.28417381,21.13793103,25.56303188,71.47147758
603,2019-08-27,22.60158416,20.33630952,25.64861111,20.72941176,1.264071856,90.44736842,71.9114222,18.76923077,24.6663949,69.6936469
604,2019-08-28,23.29227723,20.41936759,27.48142292,5.524260355,1.212103175,86.53578947,72.74672109,19.08,25.39481956,71.05938073
605,2019-08-29,21.75770751,19.11363636,25.19565217,11.13865878,1.616435644,87.51789474,70.26015282,23.84615385,23.68027185,68.02139428
606,2019-08-30,21.91558185,17.75601578,27.18540434,0.372352941,1.916403162,73.84526316,69.51353157,19.33333333,23.76606721,68.32755934
607,2019-08-31,21.66338583,16.86279528,27.57854331,0.039411765,1.453137255,74.94210526,69.2032689,16.6,23.63199457,67.82872673
608,2019-09-01,21.25803922,17.31235294,26.05313725,2.417681729,0.958039216,82.69684211,69.0972932,20.12,23.41078748,67.02978516
609,2019-09-02,21.47504912,18.43090551,25.37814961,12.26960784,1.204518664,86.83368421,69.73867351,19.84,23.5253163,67.46140908
610,2019-09-03,21.92244094,19.78208661,24.84783465,12.9154902,1.303339882,91.72526316,70.84779701,16.32,23.95109807,68.34954394
611,2019-09-04,22.75513834,20.79390963,25.73202358,19.06215686,1.564047151,93.01368421,72.38444381,11.95833333,24.74056987,69.99889034
612,2019-09-05,23.46547619,21.15138889,28.2359127,23.16627451,1.418650794,90.90210526,73.42534041,16,25.51896416,71.40436685
613,2019-09-06,24.62287968,21.49921105,28.18145957,7.787279843,2.134516765,86.8893617,75.00007018,17.15384615,26.60880999,73.69413978
614,2019-09-07,24.90787879,21.89038076,28.249499,15.34187867,5.097183099,82.56382979,75.02800382,19.05,26.6614556,74.256405
615,2019-09-08,23.7124,21.16007984,27.30259481,2.475638507,1.258116232,86.28631579,73.42405162,23.45833333,25.81557607,71.89110657
616,2019-09-09,24.0502994,21.68043912,27.74590818,9.761417323,1.570541082,88.50105263,74.19701244,24,26.09583477,72.56118831
617,2019-09-10,24.32902584,21.75674603,28.39980159,21.69096267,1.875848303,84.46947368,74.27247028,22.26923077,26.33444383,73.11117183
618,2019-09-11,23.22524851,20.65626243,27.21192843,8.645383104,1.860678643,85.80526316,72.57149941,19.39130435,25.16755932,70.92632052
619,2019-09-12,20.43320158,18.09664694,22.99763314,4.363850688,2.15960396,81.86210526,67.70439073,12.73913043,22.12254326,65.39621432
620,2019-09-13,21.10118343,16.84831683,26.74613861,0.024606299,1.687673956,75.68723404,68.37987718,14.47826087,22.96868342,66.7159162
621,2019-09-14,21.60972222,17.29345238,26.37083333,0.211198428,1.214741036,81.32234043,69.57257687,15.2173913,23.66012175,67.7254715
622,2019-09-15,22.5649505,18.91857708,27.68023715,0.439173228,1.538369781,80.41473684,71.04239264,15.66666667,24.54824865,69.61639691
623,2019-09-16,21.69486166,17.38871287,27.53663366,0.059921415,1.640079365,74.54842105,69.22385878,16.875,23.6073519,67.89086384
624,2019-09-17,20.58293651,14.95376984,27.09563492,0.007858546,1.715537849,69.47052632,67.19397689,19.52173913,22.41400683,65.68686543
625,2019-09-18,19.99623762,14.4619802,26.67841584,0.01476378,2.105976096,66.07789474,66.12877545,24.6,21.67063056,64.52360711
626,2019-09-19,18.35487078,12.68087649,24.91033797,0.002952756,1.767928287,69.05053763,63.84061403,23.36,20.0446306,61.27509789
627,2019-09-20,18.65128205,14.27771203,23.28579882,0.117647059,1.866600791,72.49263158,64.42668928,20,20.31959442,61.86361
628,2019-09-21,17.4781746,15.62380952,20.30992063,37.87027559,2.582970297,88.13684211,63.10441705,13.80952381,18.81480263,59.54821003
629,2019-09-22,17.30930693,15.70930693,18.99089109,68.88043912,4.635912698,86.43894737,62.77213202,14.44444444,18.11729385,59.21305403
630,2019-09-23,17.49462151,13.57644711,21.96187625,1.217425743,2.010956175,77.34193548,62.80611875,13.47368421,19.03521431,59.57570131
631,2019-09-24,17.17222222,11.94393638,24.31789264,0.001964637,1.295427435,77.69354839,62.30761427,20.40909091,19.0384556,58.93751597
632,2019-09-25,18.03169291,12.48956693,24.44153543,0,1.197830375,79.66808511,63.7349845,23.68181818,19.98259189,60.64019597
633,2019-09-26,19.96844181,15.39861933,25.79171598,0.056862745,1.497035573,79.48947368,66.82152434,23.52173913,21.84763488,64.47487485
634,2019-09-27,20.79115914,16.41748527,26.28762279,4.720156556,1.348818898,80.95806452,68.2276345,24.58333333,22.76208195,66.10454538
635,2019-09-28,21.82259332,18.51355599,26.91650295,1.888454012,1.045759369,85.89157895,70.25013707,24.77777778,23.94587695,68.14910382
636,2019-09-29,21.19253438,17.04715128,27.52907662,1.601761252,1.17480315,81.75473684,68.92766719,30.24137931,23.24652397,66.8996428
637,2019-09-30,20.78055556,15.88500986,27.36646943,1.493137255,1.039285714,82.94787234,68.33536266,36.88888889,22.88524513,66.0844855
638,2019-10-01,20.84770459,17.2096,24.7332,10.43498024,1.245983936,90.18602151,68.90373784,33,22.86179915,66.22084252
639,2019-10-02,20.87171315,19.15756972,22.95776892,87.11420118,2.827,94.54946237,69.22226617,18.95,22.43764158,66.27043028
640,2019-10-03,21.2458,17.9004,25.5348,20.14294235,2.935943775,83.78404255,69.15056413,22,22.82418188,67.0060625
641,2019-10-04,20.54566929,16.47224409,26.08799213,0.061643836,1.364015905,84.23617021,68.03003589,30.58333333,22.50133215,65.6200162
642,2019-10-05,18.00964567,14.53661417,21.7519685,2.482745098,2.22312253,81.28947368,63.75696497,27.09090909,19.50714877,60.59730448
643,2019-10-06,16.71282051,12.56942801,21.36646943,0.058823529,2.065612648,71.61052632,61.4455367,14.86363636,18.17987294,58.02504156
644,2019-10-07,15.32642998,13.44268775,17.6798419,9.881372549,1.517821782,89.52105263,59.49607539,11.71428571,16.98685429,55.28840626
645,2019-10-08,15.14263261,9.521218075,21.00117878,0.039138943,2.438506876,68.75638298,59.04078086,,16.34263543,54.91472807
646,2019-10-09,12.79173228,6.601183432,20.41518738,0,1.506102362,65.32210526,55.59251264,,14.34548782,50.25833131
647,2019-10-10,14.42023576,8.505304519,20.80019646,0.00390625,1.045866142,73.35157895,57.96281108,21.96153846,16.38909687,53.48654204
648,2019-10-11,17.29,11.43392157,23.98,0.041992188,1.814566929,69.73684211,62.26945658,28.74074074,18.89964279,59.16697632
649,2019-10-12,17.23490196,12.87686275,22.52647059,0.025585938,2.966208251,62.69473684,61.99224588,25.77777778,18.43315565,59.05457241
650,2019-10-13,15.28535156,10.30820313,21.56523438,0.001953125,1.921330724,67.88315789,59.24626073,20.54166667,16.72573434,55.19690118
651,2019-10-14,13.98472222,9.030952381,20.3390873,1.33671875,2.095029821,74.21894737,57.28983602,26.03846154,15.25472413,52.62463291
652,2019-10-15,12.85686275,8.151663405,18.32289628,0.7421875,1.860784314,74.39052632,55.54485855,20.68181818,14.18306471,50.39155178
653,2019-10-16,12.96866267,7.950695825,19.73180915,0.0078125,1.338247012,76.61578947,55.68524173,23.08333333,14.65489343,50.61396152
654,2019-10-17,13.76803922,9.298431373,19.63980392,0,1.431434185,77.0787234,56.93596089,24.96153846,15.41672072,52.19694465
655,2019-10-18,15.09394531,10.87573386,19.44481409,4.0421875,1.940820312,82.16382979,59.05441394,17.7826087,16.51286239,54.82462872
656,2019-10-19,15.59179687,11.22304688,21.725,0.290039063,1.580078125,80.14631579,59.83972056,20.09090909,17.22847706,55.80942658
657,2019-10-20,14.64403131,10.19178082,21.681409,0,1.260469667,80.25368421,58.32023942,28.72727273,16.44769689,53.93290123
658,2019-10-21,14.8859375,9.522851563,22.31992187,0,1.526171875,76.66842105,58.69271027,30.68,16.52124092,54.41019041
659,2019-10-22,15.51568627,10.28565815,22.32141454,0.071289063,1.469941061,76.01263158,59.6738422,26.08695652,17.21323404,55.65678476
660,2019-10-23,15.57972441,11.84043393,19.54714004,0.162426614,1.716370809,77.01578947,59.78517815,24.19230769,17.14137145,55.78405175
661,2019-10-24,16.68720472,12.96122047,21.52952756,2.653033268,2.102554028,71.12315789,61.39580654,24.46428571,18.13738363,57.97409324
662,2019-10-25,16.19372549,11.27799607,21.93595285,0.259960938,1.852062868,72.40526316,60.67082348,21.61538462,17.72231037,56.99760694
663,2019-10-26,11.8665362,7.934833659,16.25009785,0.03515625,2.630392157,63.98631579,54.2788809,20.11538462,12.71472048,48.42581525
664,2019-10-27,10.04375,4.828320313,16.76171875,0.017578125,1.777103718,66.58842105,51.53438808,20,11.26264717,44.81792156
665,2019-10-28,11.33033268,4.725244618,17.92818004,0.567382813,1.734901961,70.86,53.29297647,28.57692308,12.65048552,47.36736291
666,2019-10-29,12.50451866,7.573477407,18.09744597,0.522460938,2.130905512,66.91263158,55.14358528,68,13.65451851,49.69039589
667,2019-10-30,10.58742633,4.962082515,17.55992141,0,1.633858268,67.87263158,52.28413422,26.51851852,11.94190716,45.89500426
668,2019-10-31,12.85322896,6.032093933,19.84187867,0.001956947,1.805882353,72.9,55.56271933,62.11111111,14.2123383,50.38365635
669,2019-11-01,13.63307241,8.294520548,20.7332681,0,1.42254902,72.72315789,56.75863384,85,15.28245351,51.92766325
670,2019-11-02,12.96294118,7.327504912,19.48015717,0,1.090588235,78.29052632,55.65170441,57.10344828,14.85922924,50.60342008
671,2019-11-03,13.20901961,8.75745098,19.50843137,1.795694716,1.47627451,76.18510638,56.06750825,45.15384615,14.80241402,51.08966582
672,2019-11-04,11.88786693,7.136986301,18.3297456,0.442773438,1.338943249,75.91368421,54.00778795,22.11538462,13.53361265,48.47365595
673,2019-11-05,11.12261905,6.022420635,18.27361111,0.091976517,1.457852883,75.78617021,52.81701202,29.20689655,12.64012761,46.95840521
674,2019-11-06,10.73745098,5.266470588,17.87647059,0.004882813,1.382941176,71.48602151,52.37385297,33.93103448,12.3020287,46.19375137
675,2019-11-07,9.966011788,4.95108055,16.02750491,0.001956947,2.193909627,65.26808511,51.47871218,33.89655172,10.90167394,44.66337934
676,2019-11-08,7.334055118,2.153740157,14.48011811,0.010763209,1.904733728,59.87684211,48.02568282,32.57692308,8.297119831,39.44957125
677,2019-11-09,8.228235294,1.879019608,16.53921569,0.095890411,1.530784314,61.32736842,49.19075548,32.51724138,9.554773063,41.22072975
678,2019-11-10,9.432405567,3.187549407,15.71521739,7.325440313,1.902766798,72.72021277,50.33193083,30.82142857,10.52499058,43.61034152
679,2019-11-11,11.46633466,7.293413174,16.12714571,1.143110236,2.781836327,72.5212766,53.44956547,25.10714286,12.20909499,47.63742763
680,2019-11-12,9.135294118,4.386247544,15.88546169,0.000978474,1.212598425,74.43473684,49.78725468,28.51851852,10.80704301,43.02286668
681,2019-11-13,8.766862745,3.41611002,13.81237721,3.27925636,2.242632613,74.96421053,49.18756607,27.28571429,9.585736261,42.29362141
682,2019-11-14,3.19408284,-1.180473373,8.167455621,0.058203125,3.020907298,45.19052632,43.85395046,19.92857143,3.046552357,31.24552357
683,2019-11-15,7.096456693,-0.621146245,13.03873518,4.088845401,2.141106719,70.28526316,46.93522292,29.81481481,7.865804184,38.98401833
684,2019-11-16,9.587376726,4.662130178,16.25345168,0.196470588,1.36023622,80.11473684,50.2134604,32.82758621,11.12806014,43.92065984
685,2019-11-17,11.28416834,6.151503006,15.53767535,18.07064579,2.19241517,87.06315789,52.71625454,29.2962963,12.31442014,47.28357299
686,2019-11-18,7.871570577,2.717693837,15.88667992,13.04381139,4.03234127,65.13368421,48.43762881,62.39285714,7.70152325,40.51632257
687,2019-11-19,3.101976285,-0.090891089,6.487128713,0.094520548,3.171769384,57.03684211,42.40790899,25.78571429,2.85098971,31.06872036
688,2019-11-20,2.0658,-2.4978,8.1872,0,1.808817635,55.08210526,41.22306422,19.92857143,2.803491186,29.01617259
689,2019-11-21,5.048915187,-2.27495069,11.94970414,0,1.503740157,56.9,45.09702572,28.85714286,6.257914527,34.92359507
690,2019-11-22,9.086758893,2.925889328,17.02351779,0,1.575590551,66.49789474,50.13315409,31.71428571,10.4142791,42.92303662
691,2019-11-23,10.63511905,4.678174603,17.79126984,0.021442495,1.440594059,76.27578947,52.03790934,24.96551724,12.1462992,45.99338534
692,2019-11-24,12.04444444,6.748412698,18.53571429,2.016992188,1.983168317,79.36421053,54.17030636,25.89285714,13.24776501,48.78530118
693,2019-11-25,5.030708661,2.302559055,9.718897638,2.112695313,2.921372549,69.98723404,43.85234485,20.04166667,5.116969002,34.89369715
694,2019-11-26,7.16627451,2.002554028,12.85088409,0.447265625,1.681372549,73.40106383,46.81585074,21,8.305913541,39.12372203
695,2019-11-27,5.503710938,1.969921875,9.245703125,1.125,2.340784314,65.33297872,44.97517081,25.51724138,6.013466109,35.82805416
696,2019-11-28,4.42421875,0.284570313,9.93515625,1.99296875,2.039726027,72.50842105,42.69076482,28,5.092182705,33.69403208
697,2019-11-29,2.903913894,-1.467906067,9.191780822,0.0703125,1.767843137,62.63404255,41.49615245,22.11538462,3.730859448,30.67918751
698,2019-11-30,5.163921569,-1.714117647,12.14431373,0.166210938,1.299019608,63.77765957,44.62306519,27.11111111,6.608372791,35.15454021
699,2019-12-01,6.017843137,4.082745098,8.189411765,12.3962818,1.522396857,84.38947368,44.13440009,26.75,7.251257788,36.85499246
700,2019-12-02,2.962475442,-0.51237721,6.341650295,0.315264188,3.59265873,57.85957447,42.12262089,18.4137931,2.450815603,30.79289538
701,2019-12-03,1.853333333,-3.066208251,6.126719057,0.364257813,2.037623762,66.95851064,39.45468773,19.55172414,2.35384079,28.6010705
702,2019-12-04,3.486470588,-0.871568627,8.767843137,0.078710938,1.836435644,62.65578947,42.3268942,24.89285714,4.279108608,31.83265999
703,2019-12-05,-0.478388998,-5.063064833,4.204715128,0.008789063,2.985996055,49.27473684,38.63284987,19,-0.948149339,23.97594891
704,2019-12-06,-3.700393701,-8.047337278,1.706311637,0.019215686,2.22826087,46.81473684,34.89316746,20.48148148,-3.772811379,17.5952234
705,2019-12-07,-0.116862745,-6.147058824,5.266078431,0.012352941,2.067779961,62.53723404,37.19016481,29.62068966,0.223844392,24.69800426
706,2019-12-08,0.704117647,-4.051669941,7.229273084,0,1.462007874,68.23010753,37.58904594,33.44827586,1.771905726,26.32622109
707,2019-12-09,3.03444227,-3.283757339,9.502739726,0.110763209,1.675882353,70.7827957,40.7623429,42.62962963,3.963464327,30.94146361
708,2019-12-10,6.684313725,1.966011788,12.81434185,0.464579256,1.501574803,79.20631579,45.62924561,64.74074074,7.968633171,38.17216814
709,2019-12-11,6.81476378,1.408661417,12.72401575,0.168297456,3.07495069,68.82659574,46.62122169,52.17857143,6.980800798,38.42558078
710,2019-12-12,1.054313725,-3.05254902,5.574901961,0,2.437524558,49.16947368,40.63597589,16.46428571,1.145240826,27.01065083
711,2019-12-13,1.607647059,-4.477843137,7.940588235,0.287890625,1.512745098,58.13368421,40.2143159,22.46428571,2.651720817,28.11046401
712,2019-12-14,3.551574803,-0.583300589,8.418467583,0.374559687,2.197843137,62.44526316,42.44271529,29.65517241,4.027853475,31.96146738
713,2019-12-15,4.440667976,-1.663261297,11.92671906,0.003921569,1.42475442,70.31052632,42.93357025,27.42857143,5.710622644,33.72556854
714,2019-12-16,6.905697446,1.139803922,13.75176471,0.126223092,1.365490196,74.23789474,46.35297394,27.55172414,8.338865712,38.60817275
715,2019-12-17,8.146168959,3.523379175,12.20039293,3.670669291,2.1978389,84.61368421,47.62248596,24.79310345,8.949774824,41.06918297
716,2019-12-18,3.783693517,0.952848723,7.604715128,0.29,2.534251969,69.63263158,42.01566395,26.25,4.018472134,32.4244405
717,2019-12-19,1.578473581,-1.903131115,6.041878669,0.04109589,2.605294118,53.59368421,40.75216928,20.10344828,1.578016528,28.05056672
718,2019-12-20,0.461568627,-3.568172888,4.970588235,0.040117417,1.864705882,60.57849462,38.28796107,23.5,1.047082404,25.84237777
719,2019-12-21,0.207058824,-4.348727984,4.598238748,0.062622309,1.525882353,67.91368421,36.89527587,29.48275862,1.171200394,25.3418959
720,2019-12-22,2.971764706,-1.029607843,8.497843137,0.417808219,1.328346457,72.10210526,40.51780623,40.48275862,4.30157385,30.81798211
721,2019-12-23,3.455490196,-1.149901768,8.038113949,0.874363992,1.927559055,74.15368421,41.03171977,37.03448276,4.16058626,31.77672282
722,2019-12-24,1.623921569,-2.413137255,8.173137255,0.007797271,1.35697446,71.72315789,38.51204544,38.78571429,2.866271493,28.14907459
723,2019-12-25,3.339961014,-2.912109375,10.15039063,0.031128405,1.301364522,63.45473684,42.02951089,34.22222222,4.717643896,31.54294653
724,2019-12-26,3.335992218,0.450583658,6.110505837,1.942801556,2.460742188,70.07578947,41.29566146,32.5862069,3.589016586,31.53820021
725,2019-12-27,-0.089083821,-3.803898635,4.322612086,0.03229572,2.639803922,54.98421053,38.31660778,22.65517241,-0.257045925,24.74945661
