일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 미세먼지 농도(㎍/㎥),불쾌지수,열지수,체감온도
2019-05-31,17.406102362204738,13.213017751479288,22.815976331360957,0.8588582677165355,2.2392079207920785,64.50315789473686,20.33333333333333,62.29020216755079,59.39439916137591,18.854250535960333
2019-06-01,17.734516765285996,11.511462450592894,24.106916996047413,0.0,1.6178571428571438,64.71684210526323,26.321428571428573,62.77289717981937,60.04476011105574,19.456604960303146
2019-06-02,19.29114173228347,12.452071005917162,26.636094674556198,0.0,1.425296442687747,58.73437500000004,28.5,64.74403538970228,63.124065786171265,21.171298940174516
2019-06-03,20.678149606299208,12.78425196850393,28.405314960629923,0.0019646365422396,1.4861932938856026,57.87916666666669,34.888888888888886,66.6212376152395,65.86993942880575,22.592814891926515
2019-06-04,21.626771653543297,14.898619329388572,28.913412228796844,0.0098231827111984,1.7453648915187376,62.89895833333338,35.77777777777778,68.29011794799868,67.75057038443241,23.505545637486556
2019-06-05,21.55834970530451,15.84035433070867,28.56496062992124,0.0009823182711198,1.5499999999999998,68.51145833333338,33.0,68.58736509757694,67.6177328019196,23.491408002869903
2019-06-06,20.20098425196849,16.056015779092714,25.71025641025641,21.954616895874267,1.88777120315582,80.95520833333335,39.88461538461539,67.27641385012711,64.93599776681428,21.955012198554662
2019-06-07,18.01031746031746,15.854347826086965,21.05948616600791,24.494871794871795,2.688118811881188,89.76250000000003,15.63157894736842,64.05716574107143,60.60261694642857,19.359593620935073
2019-06-08,19.2697628458498,14.550000000000008,24.790711462450545,0.1599605522682445,1.5304347826086984,77.5947916666667,21.83333333333333,65.61526170835393,63.090599986865925,21.10383591150638
2019-06-09,18.977514792899417,15.157396449704144,24.198224852071,2.1503937007874017,1.7798816568047329,76.07083333333335,22.26923076923077,65.08564792800792,62.511232581607516,20.69750370462262
2019-06-10,17.48379446640316,14.430830039525684,21.560276679841905,3.6631889763779526,1.810474308300397,76.57187500000002,14.947368421052632,62.765887944416995,59.553901824728264,19.106374922509538
2019-06-11,17.83234126984127,13.862574257425742,22.904752475247523,0.6363457760314342,1.586336633663368,73.52000000000004,15.1,63.210070357142854,60.242590114285704,19.573888840621034
2019-06-12,18.80966469428012,13.302173913043475,24.94822134387353,0.0068762278978389,1.474505928853756,73.23510638297876,22.166666666666668,64.70073335924721,62.17755659467465,20.64747192331354
2019-06-13,20.21538461538462,13.812055335968378,26.895256916996065,0.0,1.5191321499013792,70.27234042553195,23.04,66.68928251391164,64.95948953846154,22.097153456102973
2019-06-14,19.354437869822497,15.8697628458498,24.09762845849804,5.451377952755906,1.3907114624505923,79.04270833333338,25.346153846153847,65.81927653913957,63.25893705516522,21.252542060244785
2019-06-15,19.38478260869567,15.123913043478256,25.160671936758902,3.926968503937008,2.3796442687747037,75.87708333333335,24.2,65.71277257382249,63.31753179438409,20.935563729162254
